#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Date
197,SHEL,393.00,1.24,397.00,381.00,381.00,"3,973","1,547,834.00",01/06/2022
198,SHINE,405.00,3.32,405.00,385.00,385.00,"68,140","27,272,664.80",01/06/2022
199,SHIVM,"1,515.00",-0.53,"1,538.00","1,513.20","1,530.00","56,156","85,363,173.30",01/06/2022
200,SHL,217.00,3.19,220.00,208.00,211.00,"29,617","6,320,346.10",01/06/2022
201,SHPC,420.00,1.45,423.30,410.00,411.10,"82,985","34,637,424.00",01/06/2022
202,SIC,"1,280.00",1.11,"1,290.00","1,242.00","1,242.00","2,428","3,086,721.30",01/06/2022
203,SICL,"1,740.00",0,"1,770.00","1,730.10","1,740.00","11,809","20,567,957.60",01/06/2022
204,SIFC,442.00,0.01,449.00,432.00,438.00,"29,106","12,855,346.90",01/06/2022
205,SIGS2,10.91,0,10.91,10.75,10.76,"1,950","20,988.50",01/06/2022
206,SIL,904.00,1.01,909.00,884.10,895.00,"3,229","2,915,813.00",01/06/2022
207,SINDU,371.00,1.37,375.00,361.00,365.00,"16,264","6,034,024.40",01/06/2022
208,SJCL,368.00,0.82,372.00,351.10,357.70,"14,285","5,186,561.00",01/06/2022
209,SKBBL,"1,298.00",1.01,"1,299.00","1,276.00","1,285.00","4,944","6,339,777.00",01/06/2022
210,SLBBL,"1,190.00",5.88,"1,190.00","1,113.00","1,146.30","3,965","4,475,871.50",01/06/2022
211,SLBSL,"1,229.00",0.66,"1,229.00","1,197.00","1,200.00",664,"807,145.00",01/06/2022
212,SLCF,9.50,1.17,9.57,9.50,9.57,"4,100","38,985.00",01/06/2022
213,SLI,528.00,0,530.00,516.20,520.10,"18,240","9,548,304.50",01/06/2022
214,SLICL,727.00,1.69,727.00,702.00,702.00,"16,113","11,611,995.00",01/06/2022
215,SMATA,"1,160.00",2.47,"1,161.90","1,111.00","1,111.00","1,427","1,642,035.00",01/06/2022
216,SMB,"1,832.50",-0.73,"1,869.90","1,815.00","1,869.90",746,"1,372,972.00",01/06/2022
217,SMFBS,"1,970.00",1.76,"1,970.00","1,897.30","1,897.40",178,"343,745.00",01/06/2022
218,SMFDB,"1,208.00",1.11,"1,210.00","1,175.00","1,210.00","1,698","2,025,080.00",01/06/2022
219,SPC,460.00,2.45,460.00,433.20,441.00,"4,320","1,934,114.00",01/06/2022
220,SPDL,438.00,4.63,440.00,410.40,410.40,"88,984","38,059,864.30",01/06/2022
221,SRBL,295.00,1.72,296.00,287.00,292.00,"35,954","10,527,288.60",01/06/2022
222,SRBLD83,"1,025.00",1.49,"1,025.00","1,025.00","1,025.00",100,"102,500.00",01/06/2022
223,SSHL,317.00,0.96,320.00,312.00,314.00,"31,953","10,127,211.10",01/06/2022
224,STC,"6,025.00",-0.41,"6,088.00","5,930.00","5,951.00","2,293","13,747,370.50",01/06/2022
225,SWBBL,"1,245.00",0.4,"1,259.00","1,230.00","1,240.00","2,850","3,542,027.70",01/06/2022
226,TPC,493.90,10,493.90,432.00,449.00,"15,247","7,350,514.20",01/06/2022
227,TRH,370.00,0.54,375.00,360.80,363.00,"8,992","3,273,371.80",01/06/2022
228,UIC,665.00,1.06,671.00,644.90,645.00,"9,190","6,086,357.60",01/06/2022
229,ULI,661.00,2.16,683.00,635.10,635.10,"40,322","26,332,116.70",01/06/2022
230,UMHL,392.00,3.7,392.60,375.00,378.00,"87,527","33,709,989.90",01/06/2022
231,UMRH,569.10,4.81,569.10,532.30,543.00,"6,025","3,344,159.90",01/06/2022
232,UNHPL,318.50,1.11,321.30,312.00,316.00,"14,753","4,701,766.50",01/06/2022
233,UNL,"19,150.10",0.39,"19,150.10","19,075.00","19,075.00",30,"573,252.00",01/06/2022
234,UPCL,366.10,1.41,367.20,356.00,361.00,"52,079","18,913,909.90",01/06/2022
235,UPPER,666.00,1.99,670.00,646.60,646.60,"106,841","70,705,067.30",01/06/2022
236,USLB,"1,569.00",1.29,"1,577.00","1,544.00","1,565.00","2,088","3,270,824.00",01/06/2022
237,VLBS,"1,336.00",1.06,"1,348.00","1,330.00","1,330.00",463,"619,090.00",01/06/2022
1,ACLBSL,"1,420.00",1.5,"1,430.00","1,380.00","1,400.00","4,547","6,403,910.20",01/09/2022
2,ADBL,431.00,2.38,434.00,420.00,424.00,"79,470","34,177,337.20",01/09/2022
3,ADBLD83,"1,071.00",2,"1,071.00","1,020.00","1,029.00",410,"425,210.00",01/09/2022
4,AHPC,488.00,6.53,491.00,465.00,465.00,"388,427","187,505,428.40",01/09/2022
5,AIL,705.00,2.47,709.00,691.00,691.00,"7,986","5,619,212.00",01/09/2022
6,AKJCL,312.50,7.76,313.00,291.70,295.00,"243,529","74,515,355.50",01/09/2022
7,AKPL,556.80,5.86,559.00,530.00,535.00,"250,424","137,512,278.40",01/09/2022
8,ALBSL,"1,519.00",2.15,"1,525.00","1,490.00","1,510.00","2,544","3,860,715.00",01/09/2022
9,ALICL,"1,235.00",4.66,"1,257.00","1,192.00","1,203.00","37,401","45,751,192.40",01/09/2022
10,API,516.10,5.11,520.00,496.00,500.00,"570,449","290,022,273.70",01/09/2022
11,BARUN,492.00,4.9,493.00,474.00,478.00,"35,433","17,287,983.20",01/09/2022
12,BBC,"5,125.10",0.69,"5,202.00","5,100.00","5,191.80","1,146","5,908,485.00",01/09/2022
13,BFC,495.00,4.43,504.00,480.20,482.90,"69,195","34,192,165.80",01/09/2022
14,BNT,"15,573.00",-0.81,"16,645.00","15,573.00","16,000.00",500,"7,893,196.00",01/09/2022
15,BOKL,300.90,3.08,300.90,293.10,295.00,"58,429","17,396,820.30",01/09/2022
16,BPCL,451.00,4.66,453.00,431.00,439.00,"47,660","21,165,109.30",01/09/2022
17,CBBL,"1,285.00",2.8,"1,295.00","1,268.00","1,274.00","24,085","30,863,584.30",01/09/2022
18,CBL,261.00,1.95,264.90,255.00,259.00,"143,701","37,365,014.20",01/09/2022
19,CCBL,263.00,5.2,263.00,253.00,253.00,"209,306","54,318,894.00",01/09/2022
20,CFCL,465.50,7.01,470.00,440.00,443.70,"63,384","29,125,708.70",01/09/2022
21,CGH,"1,505.00",-0.66,"1,555.00","1,490.00","1,525.00","12,557","19,055,391.80",01/09/2022
22,CHCL,512.00,2.81,517.00,499.00,507.90,"58,107","29,503,827.50",01/09/2022
23,CHDC,868.00,2.12,885.50,850.00,850.00,"34,160","29,589,970.50",01/09/2022
24,CHL,424.00,1.48,451.00,418.00,419.00,"28,336","12,203,411.10",01/09/2022
25,CIT,"3,409.00",1.91,"3,419.90","3,345.00","3,355.00","25,708","87,206,675.00",01/09/2022
26,CMF1,9.87,2.81,9.89,9.50,9.70,"136,194","1,321,777.76",01/09/2022
27,CMF2,10.10,0,10.30,9.90,10.15,"37,600","378,967.00",01/09/2022
28,CORBL,987.00,9.18,994.00,904.00,904.00,"45,738","43,793,566.10",01/09/2022
29,CZBIL,310.00,2.65,315.00,302.20,308.00,"145,308","44,872,086.30",01/09/2022
30,DDBL,"1,230.00",1.99,"1,240.00","1,219.00","1,230.00","19,719","24,305,325.50",01/09/2022
31,DHPL,306.00,8.13,308.00,288.60,288.60,"47,314","14,277,329.60",01/09/2022
32,EBL,619.00,0.81,630.00,612.50,624.00,"61,734","38,275,882.10",01/09/2022
33,EDBL,538.00,0.94,550.00,538.00,543.00,"9,659","5,263,314.00",01/09/2022
34,EIC,702.00,3.85,702.00,679.00,689.50,"24,924","17,235,998.70",01/09/2022
35,EICPO,414.00,1.1,417.00,414.00,417.00,84,"34,926.00",01/09/2022
36,FMDBL,898.00,-0.22,936.00,894.00,914.00,"44,913","40,494,671.20",01/09/2022
37,FMDBLP,447.00,0,447.00,447.00,447.00,"18,000","8,046,000.00",01/09/2022
38,FOWAD,"2,089.00",0.92,"2,110.90","2,068.00","2,110.00","8,788","18,279,694.70",01/09/2022
39,GBBL,589.00,2.74,596.00,573.00,584.70,"166,135","97,826,824.00",01/09/2022
40,GBBLPO,277.00,0,277.00,277.00,277.00,"75,000","20,775,000.00",01/09/2022
41,GBIME,332.00,0.61,337.00,329.90,334.90,"142,518","47,520,922.40",01/09/2022
42,GBLBS,995.00,0.51,"1,010.00",980.00,980.00,"15,520","15,491,499.00",01/09/2022
43,GFCL,643.00,8.07,643.00,600.00,606.00,"36,737","23,079,703.00",01/09/2022
44,GHL,339.00,4.31,344.00,330.00,331.00,"8,803","2,970,301.90",01/09/2022
45,GIC,650.00,7.62,659.00,599.00,609.00,"20,076","12,747,818.00",01/09/2022
46,GILB,"1,725.00",2.8,"1,746.00","1,695.00","1,705.00","3,315","5,690,376.70",01/09/2022
47,GIMES1,10.99,1.76,11.20,10.80,10.80,"130,585","1,428,138.70",01/09/2022
48,GLBSL,"1,415.00",5.2,"1,415.00","1,352.50","1,360.00","1,639","2,244,312.00",01/09/2022
49,GLH,430.50,5.77,441.00,407.00,407.00,"21,662","9,186,723.00",01/09/2022
50,GLICL,597.00,4.01,603.00,567.00,567.00,"32,134","19,028,080.70",01/09/2022
51,GMFBS,"1,280.00",1.59,"1,295.00","1,270.00","1,284.00",759,"974,041.00",01/09/2022
52,GMFIL,481.00,5.48,481.00,462.00,465.00,"22,416","10,613,483.50",01/09/2022
53,GRDBL,381.00,8.24,382.00,350.00,350.00,"26,314","9,820,114.80",01/09/2022
54,GUFL,774.00,1.18,786.00,755.00,755.00,"203,109","156,453,919.20",01/09/2022
55,GWFD83,"1,150.00",0,"1,150.00","1,150.00","1,150.00",165,"189,750.00",01/09/2022
56,HBLD83,"1,083.00",2,"1,083.00","1,050.00","1,050.00",255,"270,805.00",01/09/2022
57,HDHPC,340.00,6.15,345.00,326.00,326.00,"181,361","61,033,551.50",01/09/2022
58,HDL,"4,245.00",1.8,"4,300.00","4,170.00","4,190.00","24,591","104,204,384.90",01/09/2022
59,HGI,695.60,6.2,700.00,650.00,650.00,"30,619","20,836,296.60",01/09/2022
60,HIDCL,299.40,9.27,299.50,274.00,274.00,"543,960","156,671,774.30",01/09/2022
61,HPPL,482.00,2.36,505.90,465.00,470.00,"61,705","29,803,165.30",01/09/2022
62,HURJA,460.90,10,460.90,420.00,427.00,"21,432","9,595,480.40",01/09/2022
63,ICFC,671.00,9.28,674.00,620.00,623.00,"138,748","89,993,203.30",01/09/2022
64,ICFCD83,"1,173.00",0.69,"1,173.00","1,150.00","1,150.00",240,"277,150.00",01/09/2022
65,IGI,"1,077.00",1.7,"1,092.00","1,065.00","1,075.00","69,058","74,303,744.40",01/09/2022
66,ILBS,"1,417.90",1.72,"1,444.00","1,382.00","1,420.00","7,153","10,090,924.50",01/09/2022
67,JBBL,456.00,7.04,460.00,428.30,434.00,"172,629","77,607,975.60",01/09/2022
68,JBLB,"4,480.00",1.36,"4,530.00","4,422.00","4,500.00","13,680","61,499,222.00",01/09/2022
69,JFL,650.00,4.5,650.00,626.00,634.00,"38,032","24,350,895.50",01/09/2022
70,JLI,676.40,1.71,685.00,651.70,651.70,"28,227","18,936,617.30",01/09/2022
71,JOSHI,319.00,4.25,319.90,306.00,312.10,"166,162","52,323,729.60",01/09/2022
72,JSLBB,"2,499.00",1.59,"2,509.20","2,440.10","2,509.10","3,123","7,745,466.70",01/09/2022
73,KBL,280.80,4.08,283.00,271.00,272.00,"214,888","59,739,285.10",01/09/2022
74,KBLD86,"1,060.00",1.93,"1,060.00","1,060.00","1,060.00",100,"106,000.00",01/09/2022
75,KEF,9.03,0.11,9.23,8.92,9.05,"184,725","1,666,840.05",01/09/2022
76,KKHC,305.00,6.27,308.00,292.70,292.70,"45,190","13,671,289.10",01/09/2022
77,KLBSL,"1,450.00",2.84,"1,468.80","1,410.00","1,410.00",830,"1,187,746.00",01/09/2022
78,KMCDB,"1,195.00",-0.08,"1,220.00","1,173.70","1,173.70","5,835","7,028,849.70",01/09/2022
79,KPCL,501.00,7.74,510.00,474.30,474.30,"26,774","13,383,144.70",01/09/2022
80,KRBL,434.00,8.5,434.00,404.00,408.00,"35,465","14,972,909.30",01/09/2022
81,KSBBL,515.00,5.97,515.00,490.00,490.00,"136,830","69,707,178.50",01/09/2022
82,LBBL,528.00,6.02,540.00,507.00,507.00,"128,189","67,477,186.20",01/09/2022
83,LBL,312.00,1.3,317.00,310.00,312.00,"63,460","19,881,383.80",01/09/2022
84,LEC,347.20,6.83,351.70,328.00,330.00,"43,990","15,110,532.00",01/09/2022
85,LEMF,10.00,0,10.19,9.81,9.81,"37,600","377,111.90",01/09/2022
86,LGIL,716.00,3.77,720.00,690.00,691.00,"61,532","43,513,574.90",01/09/2022
87,LICN,"2,050.30",2.11,"2,050.30","1,988.00","2,047.00","9,174","18,539,055.50",01/09/2022
88,LLBS,"1,580.00",3.95,"1,608.00","1,530.00","1,550.00","3,225","5,065,791.70",01/09/2022
89,LUK,10.15,1.81,10.16,9.82,10.14,"39,550","399,480.50",01/09/2022
90,MBJC,259.10,9.97,259.10,240.30,240.30,609,"157,331.10",01/09/2022
91,MBL,346.00,1.65,350.00,339.00,344.50,"250,067","85,902,552.70",01/09/2022
92,MDB,531.40,5.44,531.40,503.00,514.00,"25,393","13,253,588.70",01/09/2022
93,MEGA,311.00,2.03,316.00,305.00,306.00,"157,108","48,777,414.70",01/09/2022
94,MEN,"1,160.00",3.57,"1,203.60","1,130.00","1,142.40","8,523","9,908,321.00",01/09/2022
95,MERO,"1,158.00",1.49,"1,172.00","1,145.00","1,156.00","8,533","9,869,179.00",01/09/2022
96,MFIL,680.00,2.41,687.00,670.00,670.00,"46,997","31,895,849.30",01/09/2022
97,MFLD85,"1,014.90",2,"1,014.90","1,014.90","1,014.90",50,"50,745.00",01/09/2022
98,MHNL,467.00,8.6,467.00,438.00,438.00,"41,985","19,050,219.80",01/09/2022
99,MKJC,503.70,6.2,503.80,466.10,475.00,"12,336","6,079,912.40",01/09/2022
100,MKLB,"1,530.00",1.32,"1,661.00","1,480.10","1,540.00","2,602","3,936,718.00",01/09/2022
101,MLBBL,"1,630.00",-1.27,"1,683.00","1,630.00","1,683.00","3,432","5,672,754.90",01/09/2022
102,MLBL,513.50,5.64,515.00,495.00,495.00,"126,342","63,990,886.20",01/09/2022
103,MLBS,"1,400.00",0.86,"1,437.00","1,388.00","1,388.00","2,681","3,792,953.00",01/09/2022
104,MLBSL,"3,596.00",0.59,"3,630.00","3,577.00","3,630.00","1,641","5,906,045.00",01/09/2022
105,MMF1,9.13,0.33,9.25,9.00,9.00,"22,215","202,257.75",01/09/2022
106,MMFDB,"1,400.00",2.94,"1,410.00","1,385.00","1,385.00","3,365","4,694,484.20",01/09/2022
107,MNBBL,565.10,5.43,570.00,540.10,545.00,"85,089","47,386,703.20",01/09/2022
108,MNBBLP,232.00,0.22,232.00,232.00,232.00,"14,818","3,437,776.00",01/09/2022
109,MPFL,441.00,5,445.00,411.60,428.00,"27,985","12,073,727.40",01/09/2022
110,MSLB,"1,561.00",1.23,"1,572.80","1,545.00","1,572.80",715,"1,116,694.20",01/09/2022
111,NABBC,503.00,1.82,510.00,485.00,502.00,"6,222","3,094,718.00",01/09/2022
112,NABIL,"1,113.00",-0.09,"1,129.00","1,110.00","1,120.00","126,780","141,472,657.40",01/09/2022
113,NBB,399.50,0.13,410.00,399.00,405.00,"171,653","68,876,825.90",01/09/2022
114,NBBD2085,"1,055.00",1.44,"1,055.00","1,050.00","1,050.00",90,"94,650.00",01/09/2022
115,NBF2,10.79,2.66,10.91,10.58,10.71,"84,124","905,270.49",01/09/2022
116,NBF3,9.67,0.73,9.90,9.42,9.42,"68,710","666,649.50",01/09/2022
117,NBL,388.50,4.16,392.00,374.00,380.40,"158,906","61,062,462.50",01/09/2022
118,NBLD82,"1,015.00",-0.98,"1,015.00","1,015.00","1,015.00",25,"25,375.00",01/09/2022
119,NBLD85,918.00,2,918.00,918.00,918.00,300,"275,400.00",01/09/2022
120,NCCB,288.20,4.23,291.10,280.00,280.00,"330,862","94,744,877.80",01/09/2022
121,NEF,10.68,1.71,10.79,10.50,10.50,"83,719","900,172.24",01/09/2022
122,NFS,615.00,6.9,615.00,577.00,586.80,"92,274","55,402,827.80",01/09/2022
123,NGPL,694.00,7.6,700.00,655.70,657.00,"153,728","103,671,632.70",01/09/2022
124,NHDL,448.80,10,448.80,410.00,410.00,"52,908","23,374,495.90",01/09/2022
125,NHPC,391.00,8.01,394.00,369.00,369.00,"442,478","169,969,440.30",01/09/2022
126,NIBD2082,"1,025.00",0,"1,025.00","1,025.00","1,025.00",25,"25,625.00",01/09/2022
127,NIBD84,943.50,1.39,943.50,925.00,930.70,190,"176,748.00",01/09/2022
128,NIBLPF,10.09,-1.08,10.60,10.09,10.40,"70,803","737,128.16",01/09/2022
129,NIBSF2,9.35,-0.11,9.43,9.18,9.18,"30,600","286,537.60",01/09/2022
130,NICA,867.10,3.47,871.00,850.00,854.70,"162,594","139,935,027.20",01/09/2022
131,NICAD8182,998.90,1.99,998.90,998.90,998.90,50,"49,945.00",01/09/2022
132,NICAD8283,"1,108.00",4.04,"1,108.00","1,086.30","1,086.30",50,"54,857.50",01/09/2022
133,NICBF,10.81,0.28,10.97,10.81,10.97,"52,700","575,059.00",01/09/2022
134,NICGF,11.57,1.85,11.62,11.40,11.40,"19,050","220,343.00",01/09/2022
135,NICL,826.00,2.74,842.00,810.00,810.00,"24,288","20,061,694.40",01/09/2022
136,NICLBSL,"1,210.00",0.08,"1,230.00","1,200.00","1,230.00","21,288","25,846,543.90",01/09/2022
137,NICSF,9.13,0.11,9.30,9.03,9.03,"22,190","202,861.70",01/09/2022
138,NIFRA,316.00,2.6,320.90,308.00,308.00,"152,930","48,356,856.60",01/09/2022
139,NIL,"1,225.00",2.17,"1,243.00","1,205.00","1,205.00","34,745","42,648,664.70",01/09/2022
140,NLBBL,"1,130.00",1.07,"1,168.00","1,106.00","1,128.90","8,263","9,367,984.30",01/09/2022
141,NLG,899.00,3.93,925.00,880.00,880.00,"22,786","20,487,461.40",01/09/2022
142,NLIC,"1,590.00",0.7,"1,610.00","1,584.00","1,590.00","56,784","90,446,967.10",01/09/2022
143,NLICL,"1,012.00",3.27,"1,012.00",982.00,999.60,"53,220","53,432,313.60",01/09/2022
144,NMB,364.00,3.41,365.00,354.00,355.50,"138,572","49,751,965.70",01/09/2022
145,NMB50,12.24,0.99,12.49,12.24,12.33,"199,400","2,466,334.00",01/09/2022
146,NMBHF1,11.56,1.85,12.03,11.56,11.56,"173,626","2,027,834.61",01/09/2022
147,NMBMF,"1,103.00",0.27,"1,115.00","1,101.10","1,111.00","2,759","3,060,040.70",01/09/2022
148,NMFBS,"3,620.00",0.57,"3,675.00","3,588.00","3,650.00","19,531","71,064,652.80",01/09/2022
149,NRIC,"1,209.00",4.77,"1,212.00","1,160.00","1,177.00","83,694","99,762,674.50",01/09/2022
150,NRN,620.00,8.01,623.00,577.00,584.00,"54,733","33,208,753.90",01/09/2022
151,NSLB,"1,344.00",0.3,"1,400.00","1,318.00","1,320.00","3,843","5,137,423.70",01/09/2022
152,NTC,"1,358.00",2.03,"1,370.00","1,335.00","1,350.00","89,981","121,905,629.60",01/09/2022
153,NUBL,"1,215.00",1.25,"1,223.00","1,198.60","1,223.00","13,604","16,513,756.30",01/09/2022
154,NYADI,430.00,9.41,432.30,390.10,390.10,"24,892","10,257,910.60",01/09/2022
155,OHL,485.00,0,490.00,475.10,490.00,"6,504","3,137,244.00",01/09/2022
156,PBLD84,"1,025.00",0.29,"1,025.00","1,025.00","1,025.00",25,"25,625.00",01/09/2022
157,PCBL,376.00,3.3,379.90,370.00,371.20,"65,117","24,406,601.80",01/09/2022
158,PFL,502.00,7.26,503.00,472.00,477.00,"32,094","15,740,383.30",01/09/2022
159,PIC,"1,049.00",3.96,"1,080.00","1,015.00","1,029.00","21,584","22,750,258.40",01/09/2022
160,PICL,689.90,3.12,702.00,675.00,682.00,"42,266","29,164,258.30",01/09/2022
161,PLI,601.00,2.04,607.00,588.00,589.00,"12,460","7,476,399.50",01/09/2022
162,PLIC,726.00,1.69,737.00,723.00,726.00,"17,072","12,445,088.10",01/09/2022
163,PMHPL,342.00,4.27,347.00,333.00,334.00,"64,887","22,119,566.60",01/09/2022
164,PPCL,485.00,7.54,485.00,458.70,459.00,"44,835","21,272,582.20",01/09/2022
165,PRIN,821.00,2.87,830.00,801.00,801.00,"20,642","16,976,155.60",01/09/2022
166,PROFL,393.70,9.33,393.70,367.00,367.00,"60,031","22,972,783.20",01/09/2022
167,PRVU,337.00,3.69,338.00,324.40,329.40,"632,080","208,642,015.40",01/09/2022
168,PSF,9.47,4.87,9.47,9.10,9.20,"64,000","592,052.50",01/09/2022
169,RADHI,616.10,4.96,617.00,576.00,576.00,"49,899","30,377,927.30",01/09/2022
170,RBCL,"19,342.00",3.3,"20,183.00","18,720.00","19,000.00","1,003","19,282,338.00",01/09/2022
171,RBCLPO,"17,500.00",3,"17,700.00","16,980.00","17,295.00","1,761","30,580,152.00",01/09/2022
172,RHPL,383.00,4.36,388.60,370.00,370.00,"78,462","29,868,271.80",01/09/2022
173,RLFL,496.00,4.2,506.00,478.00,485.50,"65,647","32,676,182.40",01/09/2022
174,RLI,532.00,1.7,540.00,526.00,533.00,"17,652","9,426,237.30",01/09/2022
175,RMDC,"1,215.00",0.98,"1,244.00","1,200.00","1,220.00","27,710","33,668,230.80",01/09/2022
176,RMF1,9.30,-0.53,9.53,9.20,9.53,"14,900","138,839.00",01/09/2022
177,RSDC,819.00,1.11,825.00,800.00,824.90,"15,887","12,884,064.30",01/09/2022
178,RURU,974.00,5.18,974.00,944.00,944.50,"2,660","2,565,834.00",01/09/2022
179,SABSL,"1,425.00",1.79,"1,470.00","1,400.00","1,400.00","1,933","2,790,851.30",01/09/2022
180,SADBL,397.00,6.72,400.20,378.00,378.00,"143,547","56,541,985.50",01/09/2022
181,SAEF,13.50,1.43,13.55,13.11,13.11,"89,050","1,197,332.00",01/09/2022
182,SAHAS,626.00,3.13,655.80,610.00,610.00,"70,612","44,462,698.00",01/09/2022
183,SANIMA,384.90,1.83,390.00,370.50,370.50,"177,321","68,269,254.20",01/09/2022
184,SAPDBL,381.30,5.92,381.30,360.10,360.10,"37,432","13,901,026.80",01/09/2022
185,SBCF,9.00,1.93,9.00,8.75,8.91,"33,416","298,899.20",01/09/2022
186,SBD87,990.00,1.02,990.00,965.00,965.00,495,"489,050.00",01/09/2022
187,SBI,392.00,0.26,398.00,385.00,395.00,"33,363","13,025,581.90",01/09/2022
188,SBIBD86,"1,010.00",-1.42,"1,010.00","1,010.00","1,010.00",20,"20,200.00",01/09/2022
189,SBL,464.00,2.86,467.90,455.00,455.00,"166,776","77,002,833.40",01/09/2022
190,SBLD2082,"1,089.30",1.99,"1,089.30","1,088.00","1,088.00",770,"838,708.00",01/09/2022
191,SCB,520.00,1.96,530.00,515.00,519.90,"38,421","19,999,321.90",01/09/2022
192,SDBD87,999.60,2,999.60,990.00,990.00,250,"249,360.00",01/09/2022
193,SDLBSL,"1,317.00",3.29,"1,320.00","1,290.00","1,300.00","1,737","2,283,240.00",01/09/2022
194,SEF,10.64,1.82,10.65,10.45,10.60,"76,495","805,384.75",01/09/2022
195,SFCL,400.00,5.26,405.90,386.90,387.60,"49,628","19,672,664.40",01/09/2022
196,SFMF,11.83,3.95,11.83,11.40,11.40,"233,365","2,692,950.90",01/09/2022
197,SGI,605.80,3.03,615.00,588.00,588.00,"8,488","5,122,738.30",01/09/2022
198,SHEL,420.00,6.87,429.00,396.00,400.80,"31,401","12,964,728.40",01/09/2022
199,SHINE,431.90,6.64,437.50,410.00,413.00,"120,688","51,828,266.00",01/09/2022
200,SHIVM,"1,566.00",3.37,"1,587.00","1,531.00","1,545.00","123,886","193,989,035.50",01/09/2022
201,SHL,219.00,0.92,224.00,215.00,215.00,"50,239","11,061,683.40",01/09/2022
202,SHPC,440.00,4.76,443.80,421.10,428.00,"181,263","79,172,665.80",01/09/2022
203,SIC,"1,333.00",4.14,"1,383.70","1,290.10","1,305.00","5,437","7,259,435.80",01/09/2022
204,SICL,"1,765.00",1.44,"1,800.00","1,755.00","1,755.00","19,425","34,415,967.10",01/09/2022
205,SIFC,459.00,3.85,465.10,442.00,442.00,"50,078","22,820,191.10",01/09/2022
206,SIGS2,10.89,-0.18,10.89,10.75,10.76,"61,500","668,280.00",01/09/2022
207,SIL,932.00,3.1,953.00,917.00,922.00,"16,521","15,529,874.10",01/09/2022
208,SINDU,394.10,6.23,394.10,378.00,378.00,"36,400","14,104,881.50",01/09/2022
209,SJCL,379.00,2.99,388.00,366.20,370.00,"29,837","11,304,755.70",01/09/2022
210,SKBBL,"1,314.00",1.23,"1,335.00","1,307.00","1,320.00","5,951","7,850,773.40",01/09/2022
211,SLBBL,"1,191.00",0.08,"1,213.00","1,180.00","1,199.00","11,202","13,367,784.40",01/09/2022
212,SLBSL,"1,240.00",0.9,"1,270.00","1,229.00","1,229.00",946,"1,183,737.00",01/09/2022
213,SLCF,9.39,-1.16,9.70,9.38,9.50,"11,805","112,093.60",01/09/2022
214,SLI,540.00,2.27,541.40,525.00,525.00,"29,322","15,715,559.40",01/09/2022
215,SLICL,745.00,2.48,753.00,732.00,732.00,"38,918","28,865,491.80",01/09/2022
216,SMATA,"1,198.00",3.28,"1,227.00","1,160.00","1,160.00","3,144","3,754,938.60",01/09/2022
217,SMB,"1,870.00",2.05,"1,906.40","1,840.00","1,869.00",455,"844,488.40",01/09/2022
218,SMFBS,"1,978.00",0.41,"2,000.00","1,970.00","2,000.00",184,"363,610.00",01/09/2022
219,SMFDB,"1,219.00",0.91,"1,232.00","1,210.00","1,232.00","2,289","2,786,524.00",01/09/2022
220,SPC,477.00,3.7,478.00,459.00,460.10,"6,378","2,989,245.50",01/09/2022
221,SPDL,465.90,6.37,471.00,446.00,446.70,"126,171","57,960,035.50",01/09/2022
222,SRBL,304.90,3.36,307.00,295.00,299.90,"74,422","22,411,898.00",01/09/2022
223,SRBLD83,"1,025.00",0,"1,025.00","1,025.00","1,025.00",50,"51,250.00",01/09/2022
224,SSHL,339.00,6.94,341.70,323.30,323.30,"56,329","18,813,376.50",01/09/2022
225,STC,"6,450.00",7.05,"6,469.00","6,116.00","6,144.00","6,577","41,405,106.70",01/09/2022
226,SWBBL,"1,270.10",2.02,"1,280.00","1,255.00","1,260.00","6,869","8,726,081.20",01/09/2022
227,TPC,522.00,5.69,530.00,487.10,494.00,"15,407","7,826,020.00",01/09/2022
228,TRH,374.00,1.08,376.90,365.00,376.90,"5,513","2,040,799.50",01/09/2022
229,UIC,684.00,2.86,699.00,677.10,678.00,"22,549","15,378,151.50",01/09/2022
230,ULI,679.20,2.75,679.20,662.00,674.00,"36,047","24,142,601.40",01/09/2022
231,UMHL,420.00,7.14,420.20,398.00,399.80,"229,327","94,854,187.00",01/09/2022
232,UMRH,605.00,6.31,605.00,563.00,569.00,"20,668","12,088,395.50",01/09/2022
233,UNHPL,350.30,9.98,350.30,324.40,324.40,"71,343","24,362,924.50",01/09/2022
234,UNL,"19,300.00",0.78,"19,533.00","19,160.00","19,200.00",80,"1,541,611.00",01/09/2022
235,UPCL,386.80,5.65,388.00,373.00,373.00,"129,321","49,456,485.90",01/09/2022
236,UPPER,693.90,4.19,700.00,670.00,674.00,"292,505","201,577,612.80",01/09/2022
